Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status
12470,Emirates,4817,11,70,Delayed
12471,Delta,6945,150,17,Delayed
12472,Lufthansa,10071,144,179,OnTime
12473,Indigo,1509,123,111,Delayed
12474,Delta,2279,8,56,Delayed
12475,Lufthansa,8557,19,104,OnTime
12476,Lufthansa,7539,82,27,Delayed
12477,Delta,10285,95,99,Delayed
12478,Emirates,11621,34,186,OnTime
12479,Emirates,1233,127,49,OnTime
12480,Delta,5195,170,21,OnTime
12481,Delta,7761,31,46,Delayed
12482,Emirates,4362,27,134,OnTime
12483,Delta,10881,79,159,Delayed
12484,Lufthansa,2921,38,102,Delayed
12485,Lufthansa,4620,130,75,Delayed
12486,Emirates,597,31,167,OnTime
12487,Lufthansa,5403,76,170,OnTime
12488,Emirates,4101,157,121,OnTime
12489,Emirates,7614,112,184,OnTime
12490,Indigo,1326,150,165,Delayed
12491,Emirates,10504,23,65,OnTime
12492,Lufthansa,3907,16,65,OnTime
12493,Delta,5805,154,175,Delayed
12494,Lufthansa,8776,50,58,Delayed
12495,Emirates,8761,106,125,OnTime
12496,Lufthansa,2549,131,182,OnTime
12497,Lufthansa,8356,152,82,OnTime
12498,Indigo,5100,13,51,Delayed
12499,Lufthansa,6788,130,112,Delayed
12500,Lufthansa,10414,112,195,OnTime
12501,Lufthansa,4097,67,63,Delayed
12502,Delta,5327,23,1,OnTime
12503,Indigo,5424,21,131,Delayed
12504,Lufthansa,10455,143,149,OnTime
12505,Emirates,8437,64,63,Delayed
12506,Delta,5436,63,89,Delayed
12507,Emirates,2682,14,45,Delayed
12508,Indigo,9240,157,44,Delayed
12509,Emirates,2472,26,106,OnTime
12510,Indigo,666,115,186,Delayed
12511,Delta,3043,12,2,Delayed
12512,Lufthansa,5529,62,187,OnTime
12513,Delta,7446,31,98,Delayed
12514,Emirates,6022,20,124,Delayed
12515,Indigo,4886,45,107,Delayed
12516,Emirates,2536,3,54,OnTime
12517,Emirates,11604,41,116,Delayed
12518,Delta,11890,29,33,Delayed
12519,Delta,8037,103,126,OnTime
12520,Delta,9184,22,55,OnTime
12521,Lufthansa,2857,107,166,Delayed
12522,Lufthansa,4227,122,167,OnTime
12523,Delta,11624,23,142,OnTime
12524,Emirates,10486,151,161,Delayed
12525,Lufthansa,6087,112,129,OnTime
12526,Delta,284,52,98,OnTime
12527,Lufthansa,1069,38,146,OnTime
12528,Emirates,11478,52,187,OnTime
12529,Emirates,2537,58,19,Delayed
12530,Indigo,6403,143,84,OnTime
12531,Emirates,6420,26,25,OnTime
12532,Lufthansa,9695,139,164,OnTime
12533,Indigo,1531,94,95,Delayed
12534,Indigo,979,89,167,OnTime
12535,Indigo,9430,108,95,OnTime
12536,Indigo,4095,19,63,OnTime
12537,Emirates,6399,104,158,Delayed
12538,Indigo,8218,172,114,Delayed
12539,Emirates,336,178,68,OnTime
12540,Emirates,6647,84,127,Delayed
12541,Delta,9790,28,138,Delayed
12542,Emirates,7178,7,53,OnTime
12543,Delta,6611,38,157,OnTime
12544,Emirates,3067,79,14,OnTime
12545,Delta,3973,54,188,OnTime
12546,Lufthansa,4490,147,117,Delayed
12547,Indigo,8203,24,75,OnTime
12548,Lufthansa,1497,77,20,OnTime
12549,Indigo,11776,40,119,Delayed
12550,Emirates,3502,159,37,OnTime
12551,Indigo,9042,27,17,Delayed
12552,Indigo,2542,40,72,Delayed
12553,Emirates,9506,141,161,OnTime
12554,Indigo,6296,67,108,Delayed
12555,Delta,7929,134,183,Delayed
12556,Delta,221,144,13,OnTime
12557,Indigo,840,20,42,Delayed
12558,Emirates,5128,140,65,Delayed
12559,Lufthansa,251,4,141,OnTime
12560,Emirates,4598,87,190,OnTime
12561,Indigo,4988,48,7,OnTime
12562,Lufthansa,1997,61,76,OnTime
12563,Emirates,11134,20,43,OnTime
12564,Lufthansa,839,8,66,Delayed
12565,Emirates,4761,149,45,OnTime
12566,Lufthansa,6399,136,181,OnTime
12567,Delta,11536,170,39,OnTime
12568,Delta,9543,141,154,Delayed
12569,Lufthansa,552,157,72,Delayed
12570,Delta,9773,122,180,Delayed
12571,Delta,8519,44,38,OnTime
12572,Indigo,9762,37,93,OnTime
12573,Indigo,3220,130,49,Delayed
12574,Indigo,4529,118,153,Delayed
12575,Emirates,2868,79,29,OnTime
12576,Emirates,2057,19,150,OnTime
12577,Lufthansa,3463,88,12,OnTime
12578,Delta,1295,80,146,OnTime
12579,Emirates,3657,153,177,Delayed
12580,Indigo,7430,89,180,OnTime
12581,Indigo,4137,98,21,OnTime
12582,Delta,9384,176,2,OnTime
12583,Emirates,5226,170,110,Delayed
12584,Lufthansa,9775,10,182,OnTime
12585,Delta,8435,132,144,Delayed
12586,Indigo,7524,107,136,Delayed
12587,Lufthansa,11283,166,92,Delayed
12588,Indigo,6817,68,43,Delayed
12589,Lufthansa,4510,57,116,OnTime
12590,Indigo,4575,2,134,OnTime
12591,Delta,7989,167,165,OnTime
12592,Lufthansa,1629,101,76,OnTime
12593,Delta,9736,33,141,OnTime
12594,Emirates,1428,111,69,OnTime
12595,Indigo,8244,5,144,OnTime
12596,Indigo,9048,146,94,OnTime
12597,Emirates,8546,138,138,Delayed
12598,Lufthansa,2042,77,194,OnTime
12599,Lufthansa,4371,96,104,OnTime
12600,Delta,2869,153,73,Delayed
12601,Emirates,10018,45,32,Delayed
12602,Delta,5644,108,79,OnTime
12603,Delta,7150,110,140,OnTime
12604,Lufthansa,4341,6,121,OnTime
12605,Emirates,5828,2,124,OnTime
12606,Lufthansa,10418,18,51,Delayed
12607,Lufthansa,6264,119,5,OnTime
12608,Lufthansa,8926,132,12,OnTime
12609,Lufthansa,588,72,41,OnTime
12610,Indigo,8700,149,13,OnTime
12611,Indigo,1676,10,181,OnTime
12612,Indigo,3145,31,97,OnTime
12613,Delta,3349,114,131,OnTime
12614,Emirates,1106,0,93,Delayed
12615,Indigo,6753,91,63,OnTime
12616,Lufthansa,353,41,18,OnTime
12617,Delta,2397,150,162,OnTime
12618,Indigo,9264,20,141,OnTime
12619,Emirates,8246,123,129,Delayed
12620,Lufthansa,1515,152,88,Delayed
12621,Emirates,3116,146,59,OnTime
12622,Lufthansa,11529,64,174,Delayed
12623,Emirates,7892,71,91,Delayed
12624,Lufthansa,5152,63,93,Delayed
12625,Lufthansa,8425,3,12,OnTime
12626,Emirates,3602,51,21,OnTime
12627,Indigo,10858,168,65,OnTime
12628,Lufthansa,8253,79,190,OnTime
12629,Lufthansa,10024,33,2,OnTime
12630,Indigo,7625,176,77,Delayed
12631,Lufthansa,1876,11,52,Delayed
12632,Indigo,11767,73,126,Delayed
12633,Lufthansa,3552,7,175,Delayed
12634,Indigo,5830,140,129,Delayed
12635,Indigo,9884,157,186,OnTime
12636,Indigo,6520,41,183,Delayed
12637,Lufthansa,10016,90,85,Delayed
12638,Lufthansa,7893,124,111,OnTime
12639,Emirates,9995,83,67,Delayed
12640,Emirates,5122,21,4,OnTime
12641,Lufthansa,6317,111,77,OnTime
12642,Emirates,11254,125,88,OnTime
12643,Emirates,3417,132,188,OnTime
12644,Indigo,10174,21,109,Delayed
12645,Delta,1836,93,124,Delayed
12646,Delta,10441,19,160,Delayed
12647,Indigo,1863,137,33,Delayed
12648,Delta,2143,160,37,OnTime
12649,Emirates,8397,9,14,Delayed
12650,Delta,6692,174,29,OnTime
12651,Lufthansa,4872,119,127,Delayed
12652,Indigo,2547,79,57,OnTime
12653,Delta,938,105,110,Delayed
12654,Delta,2787,50,189,Delayed
12655,Lufthansa,1900,143,65,Delayed
12656,Delta,11798,43,103,OnTime
12657,Delta,2837,12,170,Delayed
12658,Emirates,9181,95,136,OnTime
12659,Indigo,10991,65,184,Delayed
12660,Emirates,2411,98,180,OnTime
12661,Delta,1725,179,100,Delayed
12662,Delta,8260,148,58,Delayed
12663,Indigo,7197,1,110,OnTime
12664,Indigo,6602,93,153,OnTime
12665,Delta,7957,116,43,OnTime
12666,Indigo,4816,177,194,OnTime
12667,Lufthansa,10791,61,112,Delayed
12668,Emirates,9206,93,119,Delayed
12669,Indigo,1232,8,76,Delayed
12670,Delta,5550,56,91,Delayed
12671,Emirates,8916,83,174,OnTime
12672,Lufthansa,7005,108,187,Delayed
12673,Emirates,4873,108,42,Delayed
12674,Lufthansa,1380,43,179,OnTime
12675,Indigo,1930,11,143,OnTime
12676,Lufthansa,4899,40,183,Delayed
12677,Emirates,8389,48,135,Delayed
12678,Indigo,2637,20,103,OnTime
12679,Lufthansa,2568,164,143,Delayed
12680,Emirates,9396,176,178,Delayed
12681,Delta,10753,77,51,Delayed
12682,Emirates,9244,161,175,Delayed
12683,Indigo,4891,124,97,Delayed
12684,Lufthansa,9315,21,109,OnTime
12685,Delta,10023,34,164,OnTime
12686,Lufthansa,2998,77,185,Delayed
12687,Lufthansa,6183,22,69,Delayed
12688,Emirates,1489,99,20,Delayed
12689,Emirates,9305,86,124,Delayed
12690,Lufthansa,11063,69,51,Delayed
12691,Delta,9330,110,185,Delayed
12692,Indigo,10559,103,24,Delayed
12693,Delta,4276,179,55,OnTime
12694,Delta,5237,69,106,Delayed
12695,Indigo,10341,75,140,OnTime
12696,Emirates,9813,70,70,OnTime
12697,Indigo,2756,18,104,OnTime
12698,Delta,2900,50,125,Delayed
12699,Emirates,4162,83,133,Delayed
12700,Lufthansa,9642,19,159,OnTime
12701,Lufthansa,10413,106,55,OnTime
12702,Emirates,7382,46,139,Delayed
12703,Indigo,8698,130,97,OnTime
12704,Lufthansa,6226,18,58,OnTime
12705,Lufthansa,2028,95,24,OnTime
12706,Delta,4479,179,190,Delayed
12707,Emirates,10996,160,29,Delayed
12708,Emirates,1399,156,86,OnTime
12709,Emirates,7574,54,126,Delayed
12710,Lufthansa,8506,8,180,Delayed
12711,Indigo,7224,47,92,Delayed
12712,Delta,6689,155,111,Delayed
12713,Emirates,4973,56,12,Delayed
12714,Emirates,5078,69,172,OnTime
12715,Lufthansa,6614,30,54,Delayed
12716,Lufthansa,1135,73,177,Delayed
12717,Indigo,3082,126,68,OnTime
12718,Delta,11042,0,76,OnTime
12719,Indigo,1699,21,61,Delayed
12720,Emirates,3320,17,153,Delayed
12721,Emirates,4417,7,119,Delayed
12722,Lufthansa,3879,96,11,OnTime
12723,Delta,10702,37,61,OnTime
12724,Indigo,11561,44,195,Delayed
12725,Lufthansa,1661,32,25,Delayed
12726,Lufthansa,4527,85,31,OnTime
12727,Delta,6554,64,83,Delayed
12728,Lufthansa,3819,84,179,OnTime
12729,Lufthansa,4255,58,68,OnTime
12730,Indigo,8028,38,67,Delayed
12731,Indigo,11379,142,62,OnTime
12732,Indigo,430,60,8,Delayed
12733,Indigo,6501,159,137,OnTime
12734,Lufthansa,11295,159,32,Delayed
12735,Indigo,6532,137,150,Delayed
12736,Indigo,10012,76,123,OnTime
12737,Lufthansa,11391,90,137,Delayed
12738,Emirates,5040,173,111,OnTime
12739,Delta,10162,4,102,Delayed
12740,Lufthansa,8810,154,41,Delayed
12741,Lufthansa,7981,109,185,Delayed
12742,Emirates,8124,14,90,Delayed
12743,Emirates,4669,168,186,OnTime
12744,Indigo,10906,82,99,Delayed
12745,Lufthansa,9940,16,79,OnTime
12746,Lufthansa,10712,103,36,OnTime
12747,Indigo,8180,1,134,Delayed
12748,Delta,6562,172,173,OnTime
12749,Emirates,7365,82,133,OnTime
12750,Lufthansa,817,126,163,Delayed
12751,Emirates,2526,14,50,OnTime
12752,Indigo,2921,46,132,OnTime
12753,Delta,11498,93,64,OnTime
12754,Indigo,3222,10,157,OnTime
12755,Emirates,6873,97,139,Delayed
12756,Delta,5182,79,12,Delayed
12757,Emirates,6463,59,50,Delayed
12758,Delta,3630,23,47,OnTime
12759,Emirates,3097,27,195,OnTime
12760,Lufthansa,3922,135,2,Delayed
12761,Lufthansa,11293,141,26,Delayed
12762,Delta,7006,101,99,OnTime
12763,Emirates,8075,178,9,OnTime
12764,Lufthansa,3996,153,168,OnTime
12765,Lufthansa,4440,29,25,OnTime
12766,Emirates,9519,23,195,OnTime
12767,Lufthansa,11939,48,109,OnTime
12768,Emirates,7795,12,40,OnTime
12769,Lufthansa,5831,43,26,OnTime
12770,Delta,5604,179,43,OnTime
12771,Indigo,1150,145,94,Delayed
12772,Emirates,8020,152,26,Delayed
12773,Lufthansa,7500,131,116,Delayed
12774,Emirates,790,116,75,OnTime
12775,Emirates,5691,3,179,Delayed
12776,Indigo,10761,171,2,Delayed
12777,Delta,11367,119,30,OnTime
12778,Delta,8333,85,45,Delayed
12779,Delta,3615,126,31,OnTime
12780,Delta,8530,23,8,OnTime
12781,Delta,8444,62,158,OnTime
12782,Lufthansa,5727,30,139,Delayed
12783,Delta,9524,87,171,Delayed
12784,Lufthansa,2834,94,83,OnTime
12785,Lufthansa,10800,176,102,Delayed
12786,Indigo,6535,153,79,Delayed
12787,Lufthansa,2880,55,161,Delayed
12788,Lufthansa,921,37,99,Delayed
12789,Lufthansa,3584,45,67,Delayed
12790,Lufthansa,5849,121,176,Delayed
12791,Indigo,2532,83,81,OnTime
12792,Emirates,554,94,168,OnTime
12793,Indigo,3272,103,19,OnTime
12794,Indigo,5176,102,157,Delayed
12795,Delta,1721,37,43,Delayed
12796,Lufthansa,6160,14,129,Delayed
12797,Emirates,8372,40,97,Delayed
12798,Lufthansa,11034,74,188,Delayed
12799,Emirates,4583,153,163,OnTime
12800,Indigo,3295,138,48,OnTime
12801,Emirates,8589,138,102,OnTime
12802,Lufthansa,1268,45,21,Delayed
12803,Emirates,9076,51,5,Delayed
12804,Lufthansa,6350,5,184,OnTime
12805,Delta,4551,129,105,Delayed
12806,Lufthansa,8498,93,80,OnTime
12807,Emirates,3684,24,137,OnTime
12808,Delta,5075,43,65,OnTime
12809,Delta,8888,8,136,Delayed
12810,Indigo,10155,128,133,OnTime
12811,Emirates,1245,167,194,Delayed
12812,Lufthansa,4479,118,98,OnTime
12813,Indigo,484,135,47,OnTime
12814,Indigo,1286,115,61,Delayed
12815,Emirates,4032,44,173,Delayed
12816,Delta,963,177,135,Delayed
12817,Indigo,3467,165,92,OnTime
12818,Emirates,6567,146,66,OnTime
12819,Lufthansa,10276,132,82,OnTime
12820,Emirates,9443,153,86,OnTime
12821,Lufthansa,8071,173,17,OnTime
12822,Lufthansa,9151,160,13,Delayed
12823,Emirates,1516,69,153,Delayed
12824,Emirates,1088,161,110,Delayed
12825,Lufthansa,6424,24,73,OnTime
12826,Lufthansa,7357,110,99,Delayed
12827,Emirates,11665,136,160,Delayed
12828,Lufthansa,5812,57,106,OnTime
12829,Emirates,727,54,103,OnTime
12830,Emirates,9189,22,156,Delayed
12831,Indigo,7542,21,15,Delayed
12832,Emirates,11794,52,168,Delayed
12833,Delta,2533,113,133,OnTime
12834,Delta,4911,90,8,OnTime
12835,Delta,11670,5,100,OnTime
12836,Emirates,9155,164,136,Delayed
12837,Emirates,3795,27,37,OnTime
12838,Delta,3583,121,86,Delayed
12839,Indigo,1161,91,12,Delayed
12840,Emirates,11351,17,90,Delayed
12841,Lufthansa,8504,45,23,Delayed
12842,Indigo,11250,176,167,OnTime
12843,Lufthansa,9320,10,176,OnTime
12844,Lufthansa,1616,87,36,OnTime
12845,Indigo,6076,109,157,OnTime
12846,Emirates,11787,5,199,OnTime
12847,Emirates,6823,2,61,OnTime
12848,Delta,351,96,102,Delayed
12849,Indigo,11479,99,185,Delayed
12850,Lufthansa,984,52,193,Delayed
12851,Lufthansa,4804,173,93,Delayed
12852,Emirates,5650,37,198,OnTime
12853,Lufthansa,9898,46,104,Delayed
12854,Delta,2829,69,64,OnTime
12855,Indigo,3645,37,112,OnTime
12856,Lufthansa,11973,147,106,Delayed
12857,Emirates,5126,7,127,Delayed
12858,Emirates,6974,86,67,Delayed
12859,Indigo,217,102,161,OnTime
12860,Emirates,1792,159,112,Delayed
12861,Indigo,10509,162,164,OnTime
12862,Lufthansa,3112,100,170,Delayed
12863,Delta,2545,93,190,Delayed
12864,Emirates,11079,94,19,OnTime
12865,Lufthansa,2660,88,147,Delayed
12866,Delta,8147,108,170,OnTime
12867,Lufthansa,6240,144,15,Delayed
12868,Lufthansa,7913,48,0,OnTime
12869,Indigo,6800,44,75,Delayed
12870,Delta,11373,24,5,OnTime
12871,Emirates,4954,138,110,Delayed
12872,Indigo,6591,75,121,OnTime
12873,Indigo,5419,12,159,Delayed
12874,Delta,2000,37,61,OnTime
12875,Delta,8806,169,135,Delayed
12876,Indigo,11469,33,134,OnTime
12877,Delta,6379,135,194,OnTime
12878,Emirates,8546,173,99,Delayed
12879,Delta,1802,93,78,Delayed
12880,Lufthansa,5278,162,101,OnTime
12881,Lufthansa,10248,151,102,OnTime
12882,Emirates,6676,144,137,Delayed
12883,Delta,3511,49,183,OnTime
12884,Delta,2639,29,22,OnTime
12885,Emirates,8080,34,75,OnTime
12886,Delta,3218,46,177,Delayed
12887,Lufthansa,1221,36,56,Delayed
12888,Lufthansa,7832,106,175,OnTime
12889,Emirates,10552,150,83,Delayed
12890,Delta,1681,82,176,OnTime
12891,Indigo,573,27,172,OnTime
12892,Lufthansa,9228,49,1,Delayed
12893,Indigo,4403,26,146,Delayed
12894,Lufthansa,3059,81,69,Delayed
12895,Lufthansa,11671,116,41,Delayed
12896,Delta,6061,177,160,Delayed
12897,Emirates,3053,75,25,OnTime
12898,Delta,596,158,89,Delayed
12899,Delta,6254,31,122,OnTime
12900,Delta,11404,156,56,Delayed
12901,Indigo,10348,72,136,Delayed
12902,Delta,224,21,62,OnTime
12903,Delta,5560,127,32,Delayed
12904,Emirates,9467,113,136,OnTime
12905,Emirates,6586,131,29,Delayed
12906,Indigo,5295,66,179,OnTime
12907,Lufthansa,3661,61,158,OnTime
12908,Indigo,7799,87,43,Delayed
12909,Indigo,8217,116,37,OnTime
12910,Lufthansa,7158,21,112,Delayed
12911,Delta,4361,97,112,OnTime
12912,Delta,8550,85,163,Delayed
12913,Indigo,8628,120,105,OnTime
12914,Emirates,7261,32,82,Delayed
12915,Delta,7219,171,117,OnTime
12916,Emirates,7882,66,39,OnTime
12917,Emirates,7928,101,42,OnTime
12918,Delta,8544,112,183,OnTime
12919,Lufthansa,8879,145,192,OnTime
12920,Indigo,4521,42,53,OnTime
12921,Indigo,10756,71,28,Delayed
12922,Emirates,5401,73,38,Delayed
12923,Delta,8769,3,49,Delayed
12924,Delta,1656,129,8,Delayed
12925,Delta,9880,159,168,OnTime
12926,Emirates,9677,102,162,Delayed
12927,Lufthansa,9326,58,76,OnTime
12928,Indigo,7030,129,142,OnTime
12929,Lufthansa,10743,5,78,OnTime
12930,Lufthansa,7680,143,8,OnTime
12931,Indigo,7657,125,7,OnTime
12932,Emirates,6083,12,144,OnTime
12933,Indigo,7113,130,6,Delayed
12934,Indigo,9346,23,117,Delayed
12935,Indigo,9632,170,13,OnTime
12936,Emirates,3792,25,126,OnTime
12937,Lufthansa,6112,150,47,Delayed
12938,Delta,9564,87,190,Delayed
12939,Lufthansa,2449,38,113,Delayed
12940,Indigo,11223,175,141,OnTime
12941,Delta,5465,148,50,Delayed
12942,Delta,10905,169,171,Delayed
12943,Delta,1071,147,193,OnTime
12944,Emirates,8812,154,187,Delayed
12945,Indigo,6980,156,18,Delayed
12946,Lufthansa,9493,53,52,Delayed
12947,Lufthansa,352,87,73,OnTime
12948,Lufthansa,9919,116,31,OnTime
12949,Indigo,9887,102,140,Delayed
12950,Emirates,8395,101,139,Delayed
12951,Indigo,4196,40,108,Delayed
12952,Emirates,8462,99,90,OnTime
12953,Emirates,3855,179,84,Delayed
12954,Emirates,6932,144,176,Delayed
12955,Emirates,11723,30,39,OnTime
12956,Lufthansa,8597,143,37,Delayed
12957,Indigo,5288,106,128,Delayed
12958,Delta,2915,4,164,OnTime
12959,Emirates,8722,28,171,Delayed
12960,Delta,1161,97,141,Delayed
12961,Lufthansa,8732,38,2,Delayed
12962,Emirates,10885,5,0,Delayed
12963,Emirates,11567,145,146,OnTime
12964,Indigo,11001,111,172,Delayed
12965,Delta,9270,11,199,OnTime
12966,Emirates,11687,142,108,Delayed
12967,Emirates,10270,112,53,OnTime
12968,Indigo,5160,164,175,OnTime
12969,Emirates,4601,74,181,Delayed
12970,Emirates,11204,93,22,Delayed
12971,Delta,8450,66,132,OnTime
12972,Lufthansa,2226,119,78,Delayed
12973,Indigo,8264,152,4,OnTime
12974,Indigo,10382,158,75,OnTime
12975,Lufthansa,9361,133,45,OnTime
12976,Lufthansa,783,44,186,OnTime
12977,Delta,8436,135,147,OnTime
12978,Lufthansa,2773,57,7,OnTime
12979,Indigo,588,96,145,Delayed
12980,Emirates,7115,169,21,OnTime
12981,Delta,1636,125,186,OnTime
12982,Lufthansa,3853,29,4,Delayed
12983,Lufthansa,5015,19,6,Delayed
12984,Emirates,323,64,154,Delayed
12985,Emirates,2678,160,18,Delayed
12986,Lufthansa,9578,6,157,Delayed
12987,Lufthansa,9627,109,62,OnTime
12988,Emirates,7938,105,117,OnTime
12989,Indigo,5545,94,49,Delayed
12990,Lufthansa,6774,50,183,Delayed
12991,Emirates,8253,32,1,OnTime
12992,Lufthansa,5981,113,171,Delayed
12993,Emirates,4620,160,25,Delayed
12994,Emirates,2258,113,70,OnTime
12995,Indigo,5356,169,57,Delayed
12996,Emirates,4006,146,125,Delayed
12997,Emirates,9419,77,0,OnTime
12998,Lufthansa,7473,3,56,OnTime
12999,Lufthansa,8344,103,44,Delayed
13000,Indigo,8258,95,162,Delayed
13001,Indigo,11743,7,48,OnTime
13002,Delta,6331,174,95,OnTime
13003,Emirates,11759,143,154,Delayed
13004,Delta,9049,33,99,OnTime
13005,Lufthansa,3076,66,100,Delayed
13006,Lufthansa,4213,179,7,OnTime
13007,Delta,6665,125,115,Delayed
13008,Lufthansa,9184,36,191,Delayed
13009,Delta,6954,99,63,Delayed
13010,Delta,7309,166,144,OnTime
13011,Indigo,6755,90,169,OnTime
13012,Delta,2481,159,116,OnTime
13013,Delta,11959,146,190,OnTime
13014,Lufthansa,10085,13,74,Delayed
13015,Lufthansa,4701,18,128,OnTime
13016,Delta,8663,62,53,OnTime
13017,Emirates,9711,173,31,Delayed
13018,Delta,6643,95,139,Delayed
13019,Indigo,10825,149,72,OnTime
13020,Indigo,11649,51,53,Delayed
13021,Lufthansa,10409,119,102,Delayed
13022,Delta,1189,37,21,OnTime
13023,Indigo,3076,109,4,Delayed
13024,Lufthansa,4269,107,123,Delayed
13025,Emirates,10151,162,140,Delayed
13026,Delta,454,101,164,OnTime
13027,Delta,8565,97,89,Delayed
13028,Indigo,11769,178,114,Delayed
13029,Delta,6147,66,87,OnTime
13030,Delta,2445,172,111,Delayed
13031,Indigo,10134,4,188,OnTime
13032,Delta,2465,92,52,OnTime
13033,Delta,7158,53,104,OnTime
13034,Emirates,5058,103,193,Delayed
13035,Indigo,2349,172,118,Delayed
13036,Lufthansa,1424,179,59,Delayed
13037,Delta,6912,30,14,Delayed
13038,Lufthansa,3875,8,6,Delayed
13039,Delta,955,84,142,Delayed
13040,Indigo,11214,15,27,OnTime
13041,Indigo,4828,48,42,Delayed
13042,Indigo,9256,15,189,OnTime
13043,Emirates,7923,102,86,Delayed
13044,Lufthansa,1787,62,89,OnTime
13045,Emirates,8280,12,116,Delayed
13046,Emirates,6542,61,65,OnTime
13047,Emirates,5968,156,113,Delayed
13048,Lufthansa,11872,82,80,OnTime
13049,Lufthansa,8342,162,81,Delayed
13050,Delta,1925,27,25,OnTime
13051,Indigo,10353,119,112,OnTime
13052,Emirates,591,86,126,Delayed
13053,Lufthansa,1142,4,67,OnTime
13054,Emirates,5281,70,193,Delayed
13055,Lufthansa,11043,15,73,OnTime
13056,Lufthansa,2191,55,182,Delayed
13057,Lufthansa,10264,33,79,Delayed
13058,Delta,7778,52,43,OnTime
13059,Emirates,5800,85,136,OnTime
13060,Delta,3865,93,43,OnTime
13061,Emirates,6298,77,166,Delayed
13062,Delta,9701,66,121,Delayed
13063,Emirates,602,148,152,Delayed
13064,Indigo,8385,22,19,Delayed
13065,Delta,10143,26,85,Delayed
13066,Emirates,4659,129,151,Delayed
13067,Emirates,5848,91,87,OnTime
13068,Emirates,2331,42,178,Delayed
13069,Delta,5424,87,78,OnTime
13070,Delta,812,5,134,Delayed
13071,Lufthansa,2752,172,19,Delayed
13072,Delta,10130,123,174,Delayed
13073,Delta,3854,89,185,Delayed
13074,Delta,9113,37,102,Delayed
13075,Indigo,669,122,67,Delayed
13076,Indigo,5764,35,57,OnTime
13077,Indigo,5442,49,43,OnTime
13078,Lufthansa,10283,24,73,OnTime
13079,Emirates,4062,157,25,OnTime
13080,Emirates,4594,59,148,Delayed
13081,Delta,9868,46,135,OnTime
13082,Lufthansa,10156,68,180,Delayed
13083,Emirates,4903,44,61,OnTime
13084,Emirates,3134,113,59,Delayed
13085,Indigo,3371,34,36,Delayed
13086,Indigo,5504,50,117,OnTime
13087,Indigo,11479,23,19,Delayed
13088,Lufthansa,11313,145,91,Delayed
13089,Indigo,1582,36,42,Delayed
13090,Indigo,2615,100,197,OnTime
13091,Delta,2168,123,159,OnTime
13092,Emirates,2502,175,64,OnTime
13093,Lufthansa,6781,87,190,OnTime
13094,Delta,4075,6,160,Delayed
13095,Delta,9826,22,61,OnTime
13096,Delta,3696,18,165,Delayed
13097,Emirates,1377,141,70,Delayed
13098,Delta,5252,103,190,Delayed
13099,Emirates,629,53,165,Delayed
13100,Lufthansa,1463,63,177,Delayed
13101,Indigo,4838,143,10,Delayed
13102,Emirates,8568,148,140,Delayed
13103,Emirates,210,171,0,OnTime
13104,Delta,8596,120,181,Delayed
13105,Emirates,3952,92,28,Delayed
13106,Emirates,8389,22,78,Delayed
13107,Lufthansa,8767,164,149,Delayed
13108,Indigo,9634,146,194,OnTime
13109,Delta,2378,70,25,OnTime
13110,Indigo,9182,150,101,Delayed
13111,Indigo,1662,169,94,Delayed
13112,Lufthansa,6060,106,175,OnTime
13113,Indigo,11865,48,27,Delayed
13114,Delta,5515,114,22,Delayed
13115,Emirates,5624,110,198,OnTime
13116,Delta,9509,70,9,OnTime
13117,Delta,11310,81,60,OnTime
13118,Emirates,9164,172,184,Delayed
13119,Indigo,7657,41,178,Delayed
13120,Indigo,6785,60,162,OnTime
13121,Lufthansa,6757,100,110,OnTime
13122,Delta,8217,46,175,OnTime
